t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
4.868000000000000682e+01,4.000000000000000000e+00,8.602228969955731941e-01,2.717551157985948151e+00,-6.340622683470242826e-01,1.212675981972072270e-01,-1.838416481712802919e-01,-1.754117042840071684e-03,9.769652212361587540e-02,-7.184163094939542693e-02,-7.710273361658482802e-03,-7.524179562336896429e-03,-7.228034259776510151e-01
4.870000000000000284e+01,4.000000000000000000e+00,8.621752851992801059e-01,2.716112821382574705e+00,-6.358151125911860602e-01,1.212326045043723849e-01,-1.838500976114423591e-01,-1.745192604358487528e-03,9.754228941174317158e-02,-7.199198685429725186e-02,-7.712923914183719178e-03,-7.511419471646887426e-03,-7.228374068751393100e-01
4.872000000000000597e+01,4.000000000000000000e+00,8.641245882482500029e-01,2.714671480209692511e+00,-6.375675135967606710e-01,1.211977928821485057e-01,-1.838542168956038558e-01,-1.735909799206552173e-03,9.738800813278884749e-02,-7.214208807230367004e-02,-7.715129605661760585e-03,-7.498710987311533321e-03,-7.228539733336595274e-01
4.874000000000000199e+01,4.000000000000000000e+00,8.660708052602992257e-01,2.713227139550671740e+00,-6.393194314101106057e-01,1.211631705087541366e-01,-1.838539245895372265e-01,-1.726267542221480468e-03,9.723368721182333585e-02,-7.229193564241265246e-02,-7.716887651143896146e-03,-7.486054796417639101e-03,-7.228527977702402518e-01
4.876000000000000512e+01,4.000000000000000000e+00,8.680139355323022166e-01,2.711779804467966404e+00,-6.410708254227391878e-01,1.211287445839100141e-01,-1.838491388732887977e-01,-1.716264768348318677e-03,9.707933562961604257e-02,-7.244153061736390009e-02,-7.718195265681418449e-03,-7.473451586052002812e-03,-7.228335511370469479e-01
4.878000000000000114e+01,4.000000000000000000e+00,8.699539785413061832e-01,2.710329480002838132e+00,-6.428216543686017248e-01,1.210945223284370931e-01,-1.838397775516353028e-01,-1.705900432609956750e-03,9.692496242263536066e-02,-7.259087406363882999e-02,-7.719049664325615748e-03,-7.460902043301427707e-03,-7.227959029688837411e-01
4.880000000000000426e+01,4.000000000000000000e+00,8.718909339456446528e-01,2.708876171175079950e+00,-6.445718763214937086e-01,1.210605109838554100e-01,-1.838257580648413325e-01,-1.695173510071134324e-03,9.677057668304864246e-02,-7.273996706146063085e-02,-7.719448062127776296e-03,-7.448406855252712698e-03,-7.227395214320295747e-01
4.882000000000000028e+01,4.000000000000000000e+00,8.738248015860510254e-01,2.707419882982745829e+00,-6.463214486925169533e-01,1.210267178119835974e-01,-1.838069974997191824e-01,-1.684082995796333570e-03,9.661618755872219966e-02,-7.288881070479420743e-02,-7.719387674139190081e-03,-7.435966708992659303e-03,-7.226640733744168488e-01
4.884000000000000341e+01,4.000000000000000000e+00,8.757555814867732380e-01,2.705960620401870020e+00,-6.480703282276270016e-01,1.209931500945394534e-01,-1.837834126009933455e-01,-1.672627904801399050e-03,9.646180425322134488e-02,-7.303740610134618061e-02,-7.718865715411145356e-03,-7.423582291608067305e-03,-7.225692243771556500e-01
4.885999999999999943e+01,4.000000000000000000e+00,8.776832738566879843e-01,2.704498388386197050e+00,-6.498184710052626878e-01,1.209598151327413440e-01,-1.837549197829735359e-01,-1.660807271998802643e-03,9.630743602581035012e-02,-7.318575437256494287e-02,-7.717879400994933844e-03,-7.411254290185736483e-03,-7.224546388074201131e-01
