t,segment,x,y,theta,varphi,v,omega_s,xd,yd,xdd,ydd,xddd,yddd,kappa
6.062000000000000455e+01,6.000000000000000000e+00,1.499495867542009142e+00,1.461719029190528651e+00,-1.597241134473964541e+00,-1.785401148187297782e-01,1.196646937175938757e-01,-2.331127510443331899e-02,-3.164140985924272093e-03,-1.196228537293219096e-01,-1.004913297128238840e-02,-1.310812237573331483e-05,-1.430801030133833788e-03,-7.647009523448799247e-04,-7.015032159494118957e-01
6.064000000000000767e+01,6.000000000000000000e+00,1.499430572964854935e+00,1.459326568449536232e+00,-1.598922349717934122e+00,-1.790161802139719760e-01,1.196706048411878692e-01,-2.428647381603339303e-02,-3.365414419182714747e-03,-1.196232738594078665e-01,-1.007843911489117623e-02,-2.915411685278333504e-05,-1.499429557778515689e-03,-8.394706342532863227e-04,-7.034142418617745918e-01
6.066000000000000369e+01,6.000000000000000000e+00,1.499361246967068739e+00,1.456934095997904022e+00,-1.600608319249277933e+00,-1.795112244777676280e-01,1.196772076059677420e-01,-2.520927846924083185e-02,-3.567287547938036239e-03,-1.196240296926676383e-01,-1.010909488833509895e-02,-4.666993174715691734e-05,-1.565768292995286170e-03,-9.116879120613710901e-04,-7.054018021630330537e-01
6.068000000000000682e+01,6.000000000000000000e+00,1.499287877287857507e+00,1.454541604830998258e+00,-1.602299231788778977e+00,-1.800242067184402439e-01,1.196845346477525135e-01,-2.608038798267695371e-02,-3.769786908538364564e-03,-1.196251501169937337e-01,-1.014105475216015712e-02,-6.560481362648749035e-05,-1.629842856924222172e-03,-9.813822292627095555e-04,-7.074617586926323920e-01
6.070000000000000284e+01,6.000000000000000000e+00,1.499210451144777467e+00,1.452149087376537473e+00,-1.603995266790386953e+00,-1.805541000231361271e-01,1.196926177362954424e-01,-2.690050143242674052e-02,-3.972938131659645503e-03,-1.196266630110902618e-01,-1.017427367823617833e-02,-8.590859664005653853e-05,-1.691678760806708060e-03,-1.048582900528570493e-03,-7.095900280318887532e-01
6.072000000000000597e+01,6.000000000000000000e+00,1.499128955251742612e+00,1.449756535514661770e+00,-1.605696594568905899e+00,-1.810998914675532034e-01,1.197014877802001498e-01,-2.767031870167310781e-02,-4.176765952510139157e-03,-1.196285952561984972e-01,-1.020870714755882369e-02,-1.075316999423479348e-04,-1.751301405985442343e-03,-1.113319111707920242e-03,-7.117825813312276262e-01
6.074000000000000199e+01,6.000000000000000000e+00,1.499043375836832004e+00,1.447363940597763410e+00,-1.607403376427099406e+00,-1.816605821381692132e-01,1.197111748318800684e-01,-2.839054108136331717e-02,-4.381294220990969435e-03,-1.196309727477715829e-01,-1.024431114805162031e-02,-1.304251251166020956e-04,-1.808736083904432254e-03,-1.175619919827417502e-03,-7.140354442044845040e-01
6.076000000000000512e+01,6.000000000000000000e+00,1.498953698659895251e+00,1.444971293470085572e+00,-1.609115764782311553e+00,-1.822351871660017331e-01,1.197217080925539051e-01,-2.906187182250589973e-02,-4.586545911812688753e-03,-1.196338204070969274e-01,-1.028104217236799033e-02,-1.545404535983691192e-04,-1.864007976108994187e-03,-1.235514253091418539e-03,-7.163446966859193799e-01
6.078000000000000114e+01,6.000000000000000000e+00,1.498859909029956583e+00,1.442578584487091753e+00,-1.610833903292701930e+00,-1.828227357709329426e-01,1.197331159172735915e-01,-2.968501664075805235e-02,-4.792543134567896559e-03,-1.196371621928679074e-01,-1.031885721569328167e-02,-1.798298440990634078e-04,-1.917142154245755859e-03,-1.293030910881971763e-03,-7.187064732456377447e-01
6.080000000000000426e+01,6.000000000000000000e+00,1.498761991822415096e+00,1.440185803534601794e+00,-1.612557926983184453e+00,-1.834222713156567208e-01,1.197454258199784766e-01,-3.026068417402631022e-02,-4.999307143759909935e-03,-1.196410211127033052e-01,-1.035771377354677801e-02,-2.062460300295176538e-04,-1.968163580062657399e-03,-1.348198563758824017e-03,-7.211169628592393188e-01
6.082000000000000739e+01,6.000000000000000000e+00,1.498659931496048037e+00,1.437792940047696755e+00,-1.614287962371151242e+00,-1.840328513683143763e-01,1.197586644785723492e-01,-3.078958639386117357e-02,-5.206858348787448548e-03,-1.196454192346156215e-01,-1.039756983958373820e-02,-2.337423169235358352e-04,-2.017097105408944407e-03,-1.401045753459414503e-03,-7.235724091275771430e-01
6.084000000000000341e+01,6.000000000000000000e+00,1.498553712109813141e+00,1.435399983029400861e+00,-1.616024127592061266e+00,-1.846535477729016050e-01,1.197728577400194033e-01,-3.127243897148403867e-02,-5.415216323885384264e-03,-1.196503776984278872e-01,-1.043838390339742357e-02,-2.622725798614478380e-04,-2.063967472235178797e-03,-1.451600892898878906e-03,-7.260691104425985865e-01
6.086000000000000654e+01,6.000000000000000000e+00,1.498443317339451353e+00,1.433006921069125639e+00,-1.617766532524961054e+00,-1.852834467265521146e-01,1.197880306254547889e-01,-3.170996159933851116e-02,-5.624399818021514653e-03,-1.196559167271386281e-01,-1.048011494832111305e-02,-2.917912608936635102e-04,-2.108799312593227521e-03,-1.499892266170046789e-03,-7.286034201953408562e-01
6.088000000000000256e+01,6.000000000000000000e+00,1.498328730493895478e+00,1.430613742360899998e+00,-1.619515278918006285e+00,-1.859216488628126218e-01,1.198042073353078468e-01,-3.210287826911090159e-02,-5.834426764749386408e-03,-1.196620556382356620e-01,-1.052272244923013918e-02,-3.222533664642256569e-04,-2.151617148636271459e-03,-1.545948028543443981e-03,-7.311717470222101056e-01
6.090000000000000568e+01,6.000000000000000000e+00,1.498209934531480991e+00,1.428220434721362730e+00,-1.621270460514039558e+00,-1.865672693400535487e-01,1.198214112544343374e-01,-3.245191750721338614e-02,-6.045314292017164338e-03,-1.196688128549582286e-01,-1.056616637034391362e-02,-3.536144648343653683e-04,-2.192445392618801083e-03,-1.589796206467290838e-03,-7.337705550857899217e-01
6.092000000000000171e+01,6.000000000000000000e+00,1.498086912075955901e+00,1.425826985607536068e+00,-1.623032163176280962e+00,-1.872194379341713955e-01,1.198396649572554262e-01,-3.275781256877183245e-02,-6.257078731932512981e-03,-1.196762059175073972e-01,-1.061040716302794756e-02,-3.858306835060544191e-04,-2.231308346896616022e-03,-1.631464697567503548e-03,-7.363963643864841480e-01
6.094000000000000483e+01,6.000000000000000000e+00,1.497959645432306530e+00,1.423433382134376757e+00,-1.624800465014176076e+00,-1.878772991347655574e-01,1.198589902129018059e-01,-3.302130159120345715e-02,-6.469735630483561956e-03,-1.196842514942051267e-01,-1.065540576359588418e-02,-4.188587066455600263e-04,-2.268230203926827667e-03,-1.670981270647691743e-03,-7.390457511013978076e-01
6.096000000000000085e+01,6.000000000000000000e+00,1.497828116602378579e+00,1.421039611092101085e+00,-1.626575436509447359e+00,-1.885400122439905568e-01,1.198794079903610782e-01,-3.324312770851241966e-02,-6.683299757215876123e-03,-1.196929653926021020e-01,-1.070112359111151552e-02,-4.526557725069985777e-04,-2.303235046267856564e-03,-1.708373565689160021e-03,-7.417153479469360544e-01
6.098000000000000398e+01,6.000000000000000000e+00,1.497692307300310555e+00,1.418645658963289202e+00,-1.628357140642382461e+00,-1.892067514773133896e-01,1.199009384636262054e-01,-3.342403912747066164e-02,-6.897785114865480870e-03,-1.197023625705333216e-01,-1.074752254519082198e-02,-4.871796708558899015e-04,-2.336346846579433721e-03,-1.743669093850911409e-03,-7.444018445617061053e-01
6.100000000000000711e+01,6.000000000000000000e+00,1.497552198967774695e+00,1.416251511939771612e+00,-1.630145633018394991e+00,-1.898767060654213967e-01,1.199236010168451411e-01,-3.356478916688715453e-02,-7.113204948947925155e-03,-1.197124571471228499e-01,-1.079456500380399087e-02,-5.223887403927098558e-04,-2.367589467622602771e-03,-1.776895237469638695e-03,-7.471019879063638403e-01
6.102000000000000313e+01,6.000000000000000000e+00,1.497407772789027369e+00,1.413857155939290289e+00,-1.631940961994881922e+00,-1.905490803565572100e-01,1.199474142494697249e-01,-3.366613626120322500e-02,-7.329571757303387537e-03,-1.197232624137365975e-01,-1.084221382107744547e-02,-5.582418661764453581e-04,-2.396986662259714771e-03,-1.808079250059735268e-03,-7.498125826771631086e-01
6.104000000000000625e+01,6.000000000000000000e+00,1.497259009705762089e+00,1.411462576621946630e+00,-1.633743168808401869e+00,-1.912230939185805001e-01,1.199723959814035928e-01,-3.372884392968226314e-02,-7.546897299597820838e-03,-1.197347908448836290e-01,-1.089043232509585499e-02,-5.946984770481498475e-04,-2.424562073454433406e-03,-1.837248256313284709e-03,-7.525304917300407181e-01
6.106000000000000227e+01,6.000000000000000000e+00,1.497105890431784214e+00,1.409067759406431142e+00,-1.635552287702191743e+00,-1.918979816400781524e-01,1.199985632581493100e-01,-3.375368071248911056e-02,-7.765192606780141511e-03,-1.197470541090663726e-01,-1.093918431570419653e-02,-6.317185430544932723e-04,-2.450339234271729782e-03,-1.864429252100069032e-03,-7.552526365121531304e-01
6.108000000000000540e+01,6.000000000000000000e+00,1.496948395467489812e+00,1.406672689486034411e+00,-1.637368346054032475e+00,-1.925729938298774424e-01,1.200259323559535046e-01,-3.374142007498107110e-02,-7.984467990495444645e-03,-1.197600630795787463e-01,-1.098843406230974075e-02,-6.692625728713188539e-04,-2.474341567877888504e-03,-1.889649104467563479e-03,-7.579759974978899084e-01
6.110000000000000142e+01,6.000000000000000000e+00,1.496786505114154009e+00,1.404277351844442023e+00,-1.639191364504475779e+00,-1.932473963143384876e-01,1.200545187869508090e-01,-3.369284028155247745e-02,-8.204733052454284484e-03,-1.197738278452529365e-01,-1.103814630168410867e-02,-7.072916112271965434e-04,-2.496592387540504197e-03,-1.912934551640940208e-03,-7.606976146264687877e-01
6.112000000000000455e+01,6.000000000000000000e+00,1.496620199488042591e+00,1.401881731271319653e+00,-1.641021357085434618e+00,-1.939204705318293143e-01,1.200843373043069817e-01,-3.360872424039478695e-02,-8.425996693757974512e-03,-1.197883577211548284e-01,-1.108828623576528505e-02,-7.457672363269763705e-04,-2.517114896628478912e-03,-1.934312203023062435e-03,-7.634145877383036183e-01
6.114000000000000767e+01,6.000000000000000000e+00,1.496449458534324428e+00,1.399485812377680771e+00,-1.642858331349136947e+00,-1.945915136238175747e-01,1.201154019073612522e-01,-3.348985932054964615e-02,-8.648267124179926171e-03,-1.198036612592276035e-01,-1.113881952945963878e-02,-7.846515572753427672e-04,-2.535932188612029063e-03,-1.953808539194494195e-03,-7.661240770074468909e-01
6.116000000000000369e+01,6.000000000000000000e+00,1.496274262040813374e+00,1.397089579611041854e+00,-1.644702288497440268e+00,-1.952598385220374322e-01,1.201477258467690962e-01,-3.333703714264453499e-02,-8.871551871403055706e-03,-1.198197462588841827e-01,-1.118971230844396751e-02,-8.239072115003675915e-04,-2.553067247062679353e-03,-1.971449911913489283e-03,-7.688233033674911621e-01
6.118000000000000682e+01,6.000000000000000000e+00,1.496094589651510320e+00,1.394693017270369317e+00,-1.646553223511498576e+00,-1.959247740312203001e-01,1.201813216296456210e-01,-3.315105334471114829e-02,-9.095857790213195820e-03,-1.198366197775477260e-01,-1.124093115696750064e-02,-8.634973621770670538e-04,-2.568542945653263208e-03,-1.987262544116000142e-03,-7.715095489284160557e-01
6.120000000000000284e+01,6.000000000000000000e+00,1.495910420879975389e+00,1.392296109520813507e+00,-1.648411125281771694e+00,-1.965856649069034900e-01,1.202162010247113527e-01,-3.293270732449238986e-02,-9.321191071648577200e-03,-1.198542881411409078e-01,-1.129244311565394746e-02,-9.033856956509508365e-04,-2.582382048157928420e-03,-2.001272529915673094e-03,-7.741801573819575566e-01
6.122000000000000597e+01,6.000000000000000000e+00,1.495721735122507834e+00,1.389898840408233749e+00,-1.650275976738360129e+00,-1.972418719278621890e-01,1.202523750674409919e-01,-3.268280195964763657e-02,-9.547557252105334791e-03,-1.198727569545235544e-01,-1.134421567930350185e-02,-9.435364188615789124e-04,-2.594607208452130200e-03,-2.013505834603847040e-03,-7.768325343931841154e-01
6.124000000000000199e+01,6.000000000000000000e+00,1.495528511671150529e+00,1.387501193873517558e+00,-1.652147754981649008e+00,-1.978927719627364690e-01,1.202898540652166393e-01,-3.240214330726697012e-02,-9.774961222399047509e-03,-1.198920311118787801e-01,-1.139621679469489564e-02,-9.839142567661159772e-04,-2.605240970512634219e-03,-2.023988294649560829e-03,-7.794641479760586744e-01
6.126000000000000512e+01,6.000000000000000000e+00,1.495330729726511265e+00,1.385103153766686468e+00,-1.654026431413238019e+00,-1.985377580304533707e-01,1.203286476024868074e-01,-3.209154028410170223e-02,-1.000340723678234262e-02,-1.199121148070475124e-01,-1.144841485838739292e-02,-1.024484449762884473e-03,-2.614305768417517911e-03,-2.032745617699545024e-03,-7.820725288508625361e-01
6.128000000000000114e+01,6.000000000000000000e+00,1.495128368410403308e+00,1.382704703860806683e+00,-1.655911971867135790e+00,-1.991762393540717213e-01,1.203687645459329408e-01,-3.175180432891422377e-02,-1.023289892191851791e-02,-1.199330115438115851e-01,-1.150077871452284163e-02,-1.065212751114917285e-03,-2.621823926346167431e-03,-2.039803382578224931e-03,-7.846552707814631322e-01
6.130000000000000426e+01,6.000000000000000000e+00,1.494921406778307649e+00,1.380305827865681678e+00,-1.657804336741185880e+00,-1.998076414077073482e-01,1.204102130496449014e-01,-3.138374904834154155e-02,-1.046343928581123205e-02,-1.199547241461253050e-01,-1.155327765262768869e-02,-1.106065424373513803e-03,-2.627817658579282428e-03,-2.045187039287723208e-03,-7.872100308905084498e-01
6.132000000000000739e+01,6.000000000000000000e+00,1.494709823831657625e+00,1.377906509441349403e+00,-1.659703481128699920e+00,-2.004314059562229966e-01,1.204530005603069581e-01,-3.098818984765629170e-02,-1.069503072669018319e-02,-1.199772547682954049e-01,-1.160588140541501077e-02,-1.147009240801792184e-03,-2.632309069498868677e-03,-2.048921909007855955e-03,-7.897345299507365635e-01
6.134000000000000341e+01,6.000000000000000000e+00,1.494493598529946343e+00,1.375506732211374317e+00,-1.661609354950261519e+00,-2.010469910873920463e-01,1.204971338223964628e-01,-3.056594354779539405e-02,-1.092767504185288528e-02,-1.200006049051094842e-01,-1.165856014658653121e-02,-1.188011476798244001e-03,-2.635320153588245010e-03,-2.051033184096134020e-03,-7.922265526506786504e-01
6.136000000000000654e+01,6.000000000000000000e+00,1.494272709802657584e+00,1.373106479775936473e+00,-1.663521903085663611e+00,-2.016538712362786478e-01,1.205426188833967627e-01,-3.011782799001077801e-02,-1.116137343646246387e-02,-1.200247754019130447e-01,-1.171128448863465767e-02,-1.229039911320288026e-03,-2.636872795432039420e-03,-2.051545928087764731e-03,-7.946839478331597650e-01
6.138000000000000256e+01,6.000000000000000000e+00,1.494047136561018618e+00,1.370705735724718766e+00,-1.665441065505947504e+00,-2.022515372015966650e-01,1.205894610990263793e-01,-2.964466162947794470e-02,-1.139612653230148535e-02,-1.200497664646348744e-01,-1.176402548064450077e-02,-1.270062823307824230e-03,-2.636988769716193393e-03,-2.050485075695649730e-03,-7.971046287050818080e-01
6.140000000000000568e+01,6.000000000000000000e+00,1.493816857709584278e+00,1.368304483649597003e+00,-1.667366777405496325e+00,-2.028394961538428076e-01,1.206376651384862553e-01,-2.914726311917744880e-02,-1.163193437648181103e-02,-1.200755776697608190e-01,-1.181675460609591180e-02,-1.311048989106788649e-03,-2.635689741227952802e-03,-2.047875432810384970e-03,-7.994865730171002438e-01
6.142000000000000171e+01,6.000000000000000000e+00,1.493581852157639389e+00,1.365902707157130136e+00,-1.669298969334145344e+00,-2.034172716350196308e-01,1.206872349897274016e-01,-2.862645088534168311e-02,-1.186879645011055216e-02,-1.201022079742563448e-01,-1.186944378066548400e-02,-1.351967679892702610e-03,-2.632997264855879618e-03,-2.043741676500262887e-03,-8.018278232118871696e-01
6.144000000000000483e+01,6.000000000000000000e+00,1.493342098830436449e+00,1.363500389880849095e+00,-1.671237567329263207e+00,-2.039844035497947461e-01,1.207381739647404723e-01,-2.808304269573351844e-02,-1.210671167691198570e-02,-1.201296557254371566e-01,-1.192206535002860758e-02,-1.392788659094234540e-03,-2.628932785589841500e-03,-2.038108355011269360e-03,-8.041264865398022321e-01
6.146000000000000085e+01,6.000000000000000000e+00,1.493097576680255223e+00,1.361097515493353560e+00,-1.673182493047758124e+00,-2.045404481479633774e-01,1.207904847048698743e-01,-2.751785522199747674e-02,-1.234567843180557623e-02,-1.201579186707886215e-01,-1.197459208766147795e-02,-1.433482179816745940e-03,-2.623517638521022204e-03,-2.030999887767086752e-03,-8.063807351408732726e-01
6.148000000000000398e+01,6.000000000000000000e+00,1.492848264697294258e+00,1.358694067718211107e+00,-1.675133663897962588e+00,-2.050849779981092635e-01,1.208441691861541073e-01,-2.693170359729413904e-02,-1.258569454944001229e-02,-1.201869939677336074e-01,-1.202699719264313342e-02,-1.474018982265853841e-03,-2.616773048841910740e-03,-2.022440565369093037e-03,-8.085888060921111453e-01
6.150000000000000711e+01,6.000000000000000000e+00,1.492594141920390527e+00,1.356290030341659625e+00,-1.677090993171344913e+00,-2.056175819523810011e-01,1.208992287246943020e-01,-2.632540097039886423e-02,-1.282675733268325360e-02,-1.202168781933485586e-01,-1.207925428745746689e-02,-1.514370291170973959e-03,-2.608720131846307012e-03,-2.012454549596356598e-03,-8.107490014192785255e-01
6.152000000000000313e+01,6.000000000000000000e+00,1.492335187447571654e+00,1.353885387224118775e+00,-1.679054390174000266e+00,-2.061378651023248465e-01,1.209556639820532492e-01,-2.569975805741334454e-02,-1.306886356106868978e-02,-1.202475673540281814e-01,-1.213133741579526179e-02,-1.554507813208883156e-03,-2.599379892929325718e-03,-2.001065873405648808e-03,-8.128596880723355511e-01
6.154000000000000625e+01,6.000000000000000000e+00,1.492071380446436946e+00,1.351480122311506937e+00,-1.681023760357867269e+00,-2.066454487257364803e-01,1.210134749706872070e-01,-2.505558269220453313e-02,-1.331200949919726303e-02,-1.202790568950988237e-01,-1.218322104035622633e-02,-1.594403734427271265e-03,-2.588773227587386379e-03,-1.988298440931428844e-03,-8.149192978638832852e-01
6.156000000000000227e+01,6.000000000000000000e+00,1.491802700164374551e+00,1.349074219646366091e+00,-1.682999005451618624e+00,-2.071399702245177166e-01,1.210726610594118902e-01,-2.439367937665224556e-02,-1.355619090509569205e-02,-1.203113417103800487e-01,-1.223488004065099999e-02,-1.634030717668293140e-03,-2.576920921418221575e-03,-1.974176027485854100e-03,-8.169263273700370087e-01
6.158000000000000540e+01,6.000000000000000000e+00,1.491529125938607203e+00,1.346667663378799507e+00,-1.684980023591170273e+00,-2.076210830535464291e-01,1.211332209789049985e-01,-2.371484883174876726e-02,-1.380140303853070322e-02,-1.203444161516946526e-01,-1.228628971080318946e-02,-1.673361899992124391e-03,-2.563843650120875648e-03,-1.958722279558777150e-03,-8.188793377932581663e-01
6.160000000000000142e+01,6.000000000000000000e+00,1.491250637206077423e+00,1.344260437777213602e+00,-1.686966709449758461e+00,-2.080884566405841463e-01,1.211951528272473128e-01,-2.301988755055832739e-02,-1.404764066927930571e-02,-1.203782740383273764e-01,-1.233742575735140463e-02,-1.712370890100513212e-03,-2.549561979495698193e-03,-1.941960714817745097e-03,-8.207769547867633797e-01
6.162000000000000455e+01,6.000000000000000000e+00,1.490967213513162193e+00,1.341852527238875714e+00,-1.688958954367523191e+00,-2.085417762972693045e-01,1.212584540755042989e-01,-2.230958735400616344e-02,-1.429489808535510179e-02,-1.204129086664320059e-01,-1.238826429705126506e-02,-1.751031765760337850e-03,-2.534096365444357506e-03,-1.923914722108001959e-03,-8.226178682402335296e-01
6.164000000000000767e+01,6.000000000000000000e+00,1.490678834525227980e+00,1.339443916300284920e+00,-1.690956646480550774e+00,-2.089807431212640232e-01,1.213231215733496376e-01,-2.158473495042726592e-02,-1.454316910119068246e-02,-1.204483128183867491e-01,-1.243878185467744632e-02,-1.789319071227156487e-03,-2.517467153969822364e-03,-1.904607561452480429e-03,-8.244008320266523748e-01
6.166000000000000369e+01,6.000000000000000000e+00,1.490385480036021004e+00,1.337034589647351668e+00,-1.692959670849310427e+00,-2.094050738896345853e-01,1.213891515547333294e-01,-2.084611149976787689e-02,-1.479244706577598732e-02,-1.204844787720984051e-01,-1.248895536082568480e-02,-1.827207814668764269e-03,-2.499694581176379379e-03,-1.884062364051817704e-03,-8.261246637101692381e-01
6.168000000000000682e+01,6.000000000000000000e+00,1.490087129976894742e+00,1.334624532125396890e+00,-1.694967909586436505e+00,-2.098145009435721520e-01,1.214565396435953321e-01,-2.009449218329053752e-02,-1.504272487075277408e-02,-1.205213983102547681e-01,-1.253876214971483272e-02,-1.864673465588745577e-03,-2.480798773269623451e-03,-1.862302132284338789e-03,-8.277882442150100717e-01
6.170000000000000284e+01,6.000000000000000000e+00,1.489783764425874679e+00,1.332213728748961712e+00,-1.696981241983793742e+00,-2.102087720645671454e-01,1.215252808596269940e-01,-1.933064577959544769e-02,-1.529399495846509548e-02,-1.205590627295255179e-01,-1.258817995698884896e-02,-1.901691952250027587e-03,-2.460799746556457772e-03,-1.839349739706063651e-03,-8.293905174555129545e-01
6.172000000000000597e+01,6.000000000000000000e+00,1.489475363616567183e+00,1.329802164711438861e+00,-1.698999544638774006e+00,-2.105876503421748869e-01,1.215953696240818366e-01,-1.855533424772981901e-02,-1.554624932996580278e-02,-1.205974628497118173e-01,-1.263718691751885420e-02,-1.938239659098435356e-03,-2.439717407445099896e-03,-1.815227931050715244e-03,-8.309304899274855272e-01
6.174000000000000199e+01,6.000000000000000000e+00,1.489161907946904728e+00,1.327389825394517997e+00,-1.701022691579763491e+00,-2.109509140335203425e-01,1.216667997656369765e-01,-1.776931231811608100e-02,-1.579947955297914680e-02,-1.206365890228441318e-01,-1.268576156320514771e-02,-1.974293424186246253e-03,-2.417571552445073064e-03,-1.789959322229703245e-03,-8.324072302611447149e-01
6.176000000000000512e+01,6.000000000000000000e+00,1.488843377987729921e+00,1.324976696377450081e+00,-1.703050554390729054e+00,-2.112983564147052351e-01,1.217395645263069232e-01,-1.697332709199042555e-02,-1.605367676981933958e-02,-1.206764311422284658e-01,-1.273388282077922602e-02,-2.009830536595741575e-03,-2.394381868167214013e-03,-1.763566400332133594e-03,-8.338198687359940076e-01
6.178000000000000114e+01,6.000000000000000000e+00,1.488519754491229863e+00,1.322562763446132106e+00,-1.705083002334863540e+00,-2.116297856242949360e-01,1.218136565674111521e-01,-1.616811765000142342e-02,-1.630883170526523443e-02,-1.207169786514412646e-01,-1.278153000960581889e-02,-2.044828733862761195e-03,-2.370167931323669940e-03,-1.736071523624810233e-03,-8.351675967580708404e-01
6.180000000000000426e+01,6.000000000000000000e+00,1.488191018399205534e+00,1.320148012602012200e+00,-1.707119902477237217e+00,-2.119450244990724319e-01,1.218890679755971485e-01,-1.535441467057941170e-02,-1.656493467439098394e-02,-1.207582205532728992e-01,-1.282868283948491138e-02,-2.079266199400260379e-03,-2.344949208727897198e-03,-1.707496921552232282e-03,-8.364496663000656751e-01
6.182000000000000739e+01,6.000000000000000000e+00,1.487857150851187527e+00,1.317732430070817085e+00,-1.709161119806400730e+00,-2.122439104022647571e-01,1.219657902689191692e-01,-1.453294005864668760e-02,-1.682197559035277651e-02,-1.208001454186192342e-01,-1.287532140845377461e-02,-2.113121559921859235e-03,-2.318745057294662164e-03,-1.677864694736590570e-03,-8.376653893049175181e-01
6.184000000000000341e+01,6.000000000000000000e+00,1.487518133192400116e+00,1.315316002311099464e+00,-1.711206517354884049e+00,-2.125262950444490595e-01,1.220438144029749872e-01,-1.370440658519936350e-02,-1.707994397213161153e-02,-1.208427413953219176e-01,-1.292142620058897746e-02,-2.146373882865398441e-03,-2.291574724040043413e-03,-1.647196814977773928e-03,-8.388141370535215913e-01
6.186000000000000654e+01,6.000000000000000000e+00,1.487173946981562578e+00,1.312898716022614654e+00,-1.713255956318538997e+00,-2.127920442973652571e-01,1.221231307771010605e-01,-1.286951753825188276e-02,-1.733882895223208889e-02,-1.208859962169571006e-01,-1.296697808380843468e-02,-2.179002673816494116e-03,-2.263457346081427807e-03,-1.615515125253363547e-03,-8.398953394972946684e-01
6.188000000000000256e+01,6.000000000000000000e+00,1.486824573998547727e+00,1.310480558154513364e+00,-1.715309296174672982e+00,-2.130410380008625759e-01,1.222037292406275566e-01,-1.202896638559754552e-02,-1.759861928433726491e-02,-1.209298972115727955e-01,-1.301195830767342028e-02,-2.210987873932092687e-03,-2.234411950637514837e-03,-1.582841339718640350e-03,-8.409084845563749022e-01
6.190000000000000568e+01,6.000000000000000000e+00,1.486469996251879033e+00,1.308061515913370609e+00,-1.717366394798921503e+00,-2.132731697632256895e-01,1.222855990991932457e-01,-1.118343644979932425e-02,-1.785930335091953994e-02,-1.209744313103742058e-01,-1.305634850119058790e-02,-2.242309857364020113e-03,-2.204457455028311849e-03,-1.549197043706574805e-03,-8.418531173843304405e-01
6.192000000000000171e+01,6.000000000000000000e+00,1.486110195986076965e+00,1.305641576771032986e+00,-1.719427108580811270e+00,-2.134883467551239866e-01,1.223687291211224132e-01,-1.033360059578823133e-02,-1.812086917080758461e-02,-1.210195850563581671e-01,-1.310013067061401200e-02,-2.272949428682539789e-03,-2.173612666675137951e-03,-1.514603693727835810e-03,-8.427288396002740045e-01
6.194000000000000483e+01,6.000000000000000000e+00,1.485745155688862340e+00,1.303220728472296752e+00,-1.721491292537961293e+00,-2.136864894974425944e-01,1.224531075438631822e-01,-9.480120931409739132e-03,-1.838330440670931168e-02,-1.210653446128956562e-01,-1.314328719724720991e-02,-2.302887820299907851e-03,-2.141896283100622710e-03,-1.479082617470784409e-03,-8.435353084893701947e-01
6.196000000000000796e+01,6.000000000000000000e+00,1.485374858098199136e+00,1.300798959042417824e+00,-1.723558800428877325e+00,-2.138675316432567530e-01,1.225387220804883825e-01,-8.623648521222606125e-03,-1.864659637269087261e-02,-1.211116957722627313e-01,-1.318580083524514487e-02,-2.332106689893918058e-03,-2.109326891928705715e-03,-1.442655013801481595e-03,-8.442722361727543756e-01
6.198000000000000398e+01,6.000000000000000000e+00,1.484999286209194080e+00,1.298376256794444350e+00,-1.725629484864289687e+00,-2.140314197542159402e-01,1.226255599262598833e-01,-7.764823113818924462e-03,-1.891073204161173096e-02,-1.211586239641203322e-01,-1.322765470941629669e-02,-2.360588117831471412e-03,-2.075922970884638320e-03,-1.405341952763680506e-03,-8.449393887479359488e-01
6.200000000000000711e+01,6.000000000000000000e+00,1.484618423280848587e+00,1.295952610336389421e+00,-1.727703197416992964e+00,-2.141781130716128023e-01,1.227136077652557500e-01,-6.904272882900467506e-03,-1.917569805251571544e-02,-1.212061142639420663e-01,-1.326883231302464564e-02,-2.388314604592113675e-03,-2.041702887794978431e-03,-1.367164375578825992e-03,-8.455365854008136672e-01
6.202000000000000313e+01,6.000000000000000000e+00,1.484232252842658806e+00,1.293528008578227473e+00,-1.729779788730139822e+00,-2.143075832824124227e-01,1.228028517770613920e-01,-6.042614182312215643e-03,-1.944148071797820176e-02,-1.212541514013907584e-01,-1.330931750559173274e-02,-2.415269068191600206e-03,-2.006684900587598751e-03,-1.328143094646064585e-03,-8.460636974904611751e-01
6.204000000000000625e+01,6.000000000000000000e+00,1.483840758701073570e+00,1.291102440738728818e+00,-1.731859108623947874e+00,-2.144198142805216756e-01,1.228932776435246732e-01,-5.180451315201578359e-03,-1.970806603140923957e-02,-1.213027197686434994e-01,-1.334909451069864715e-02,-2.441434841605444328e-03,-1.970887157291679407e-03,-1.288298793542231712e-03,-8.465206476078797060e-01
6.206000000000000227e+01,6.000000000000000000e+00,1.483443924945804904e+00,1.288675896352125205e+00,-1.733941006200781176e+00,-2.145148019235874892e-01,1.229848705555747213e-01,-4.318376317439785034e-03,-1.997543967431277337e-02,-1.213518034286650421e-01,-1.338814791378809856e-02,-2.466795670192475226e-03,-1.934327696037713368e-03,-1.247652027021864049e-03,-8.469074086099740439e-01
